Start Time: 2022-06-14 16:30:25.483711; End Time: 2022-06-15 01:53:13.289435;
Size: 3270; Interval: 10
ask,bid
22505.1039,22345.09941
22499.18252,22339.46198
22500.78832,22342.29807
22484.42927,22330.01
22489.64811,22330.65
22478.80899,22320.52853
22469.27457,22311.76
22475.29631,22313.73131
22483.22492,22328.59
22497.376,22336.58
22519.4557,22356.94773
22522.3662,22359.83723
22546.39163,22388.13435
22548.36003,22390.98
22579.17124,22416.2322
22557.09154,22399.58
22571.64,22412.44597
22573.14951,22413.66
22578.44,22416.83003
22563.61509,22400.96784
22551.67198,22389.34506
22547.95858,22385.24486
22524.27309,22366.99011
22541.53539,22379.93817
22523.26946,22363.9
22519.65642,22359.88
22498.9818,22341.23711
22493.06043,22331.3288
22494.36513,22332.03829
22483.42565,22324.96806
22479.51152,22322.35938
22477.60464,22315.39879
22450.90828,22289.6
22435.56,22278.13426
22435.25177,22273.35165
22425.86,22265.44779
22429.83221,22269.45311
22427.91,22270.96034
22427.91,22282.81724
22436.45611,22278.05717
22441.67495,22279.72847
22460.27,22300.15421
22477.20319,22316.02427
22477.50428,22315.29915
22473.89123,22311.71219
22472.42,22317.2919
22482.42203,22320.1814
22489.54775,22327.25568
22506.00716,22343.59627
22512.87,22364.91875
22524.57417,22367.47725
22539.72887,22377.07456
22537.32018,22374.68325
22536.51728,22375.43044
22596.53391,22434.88868
22612.69223,22456.45311
22594.4263,22431.37714
22589.1071,22426.22207
22582.28247,22428.17
22608.97883,22446.20547
22566.72632,22409.79157
22573.85204,22413.60993
22578.76979,22419.1
22586.52186,22426.67
22577.86653,22417.94
22564.21726,22411.79
22574.55458,22414.74
22570.84117,22408.15
22565.62234,22411.25
22574.9033,22413.44234
22579.17124,22422.28
22611.56128,22450.40795
22596.33319,22433.76877
22614.29803,22451.48
22596.73464,22434.51426
22600.24731,22447.83
22607.67412,22448.86
22608.57738,22451.56
22627.54895,22471.13261
22634.16976,22470.83369
22623.83244,22468.63
22629.23,22475.51667
22630.25563,22466.94782
22609.48064,22458.04
22623.02955,22462.14
22626.24114,22465.04
22627.94642,22468.19
22606.6705,22460.13
22599.84587,22437.93893
22598.03934,22434.9641
22591.81688,22428.78656
22601.25094,22439.36662
22589.00674,22429.58828
22571.34298,22412.58
22573.14951,22415.96
22575.85929,22412.94415
22567.02741,22406.29
22566.02378,22403.17965
22547.05532,22389.2
22548.68,22387.96199
22542.11055,22379.89125
22551.54451,22389.25729
22532.87732,22385.96
22557.23239,22396.33165
22550.44053,22388.16127
22539.09972,22376.90209
22538.99935,22376.80245
22547.32934,22385.07246
22535.58707,22373.41473
22530.0672,22367.9346
22536.25,22378.59594
22548.32,22391.74826
22542.01019,22381.63044
22572.41964,22410.16414
22547.16,22390.85151
22546.48,22405.69769
22583.14998,22434.39366
22570.24083,22417.04
22544.3185,22386.67
22523.43918,22366.24074
22491.77232,22339.53754
22495.63591,22335.45235
22484.12235,22327.97944
22481.13864,22324.87
22461.74285,22306.32
22457.66396,22300.92
22448.97533,22287.42646
22442.05041,22280.55139
22401.27,22242.2901
22406.10503,22253.0
22386.95209,22225.8497
22387.15281,22229.51
22358.54986,22197.65192
22372.46303,22217.08148
22360.65136,22205.02519
22358.42039,22198.94723
22330.91794,22172.9415
22336.12292,22176.92706
22359.49457,22200.44181
22362.8654,22206.63
22346.00471,22185.19707
22331.45233,22170.74945
22331.75341,22175.16
22324.82849,22164.17329
22311.78153,22153.15
22339.58159,22178.82019
22306.76347,22146.51
22296.12518,22139.79
22298.65784,22138.96468
22303.15046,22142.65132
22292.91362,22132.48816
22296.82771,22136.37407
22318.65233,22161.48304
22311.68117,22154.86
22310.27611,22153.94
22317.50212,22159.81
22349.01555,22188.18624
22345.5029,22188.27
22367.73,22218.87498
22364.77226,22209.1
22352.62855,22193.15
22341.08701,22180.31477
22358.95131,22200.36
22348.31302,22190.34
22329.94691,22174.38
22348.51374,22191.41
22346.90796,22186.96
22345.20182,22184.5
22348.01193,22187.18985
22330.14763,22175.4
22333.8,22173.34006
22330.44872,22173.05
22337.17292,22181.6
22320.61332,22181.6
22301.2436,22148.47
22315.89634,22155.30544
22310.87828,22150.3235
22314.39092,22153.81086
22308.72,22149.72567
22328.04005,22167.36173
22332.35558,22171.6462
22350.4,22190.77685
22342.09062,22195.76
22337.474,22177.34
22311.68117,22156.7
22331.55269,22173.1
22344.29857,22190.67
22334.46317,22182.63
22337.474,22184.31
22338.67834,22185.53
22341.99026,22183.37
22345.10146,22191.53
22348.11229,22189.41
22336.90889,22181.0
22338.71961,22182.12
22313.78875,22157.33
22321.19,22160.5863
22317.00031,22158.72
22309.47322,22169.06
22317.90357,22157.65
22337.27328,22177.6
22341.8,22187.68804
22330.04727,22175.4
22328.24077,22167.56101
22343.59604,22182.80574
22338.7787,22178.02308
22311.17936,22152.6
22339.48123,22178.72055
22372.29,22213.7934
22362.56431,22204.45
22357.74697,22196.85481
22358.24878,22197.35301
22356.84372,22204.08
22338.97942,22181.81
22370.49285,22209.50894
22369.89068,22209.01
22370.89429,22211.64
22345.20182,22184.39996
22329.84655,22170.89
22331.05089,22176.61
22324.92885,22166.6
22322.01838,22164.29
22314.39092,22162.34
22318.70645,22158.09533
22323.62,22163.07727
22303.85299,22144.27
22308.46961,22158.65
22301.84577,22148.41
22312.78514,22152.21664
22311.38009,22150.8217
22296.62698,22138.20702
22296.72735,22136.27443
22298.1324,22138.68
22290.30423,22129.89755
22294.01759,22133.58419
22270.13162,22109.87016
22270.13162,22109.87016
22266.8197,22109.97
22280.96,22124.21814
22286.08906,22125.71272
22295.62337,22135.17841
22291.00676,22130.59502
22303.15046,22142.65132
22290.60531,22133.15
22275.75185,22115.44993
22275.3504,22115.05137
22294.11795,22133.68383
22289.30061,22128.90116
22277.05655,22116.74523
22264.21031,22103.99147
22263.10633,22102.89544
22265.31428,22105.0875
22263.10633,22102.89544
22259.09189,22098.90989
22261.60092,22101.40086
22260.79803,22100.60375
22269.72,22109.77052
22249.25648,22098.36
22252.16696,22094.12
22257.78719,22099.7
22257.28538,22102.5
22295.92446,22138.18
22262.87,22108.47521
22275.45077,22116.89
22289.6017,22129.20008
22277.9598,22118.63
22273.34318,22115.73
22291.66,22133.58419
22294.41904,22134.98
22300.23999,22139.76179
22277.05655,22118.03
22261.40019,22101.20158
22271.7374,22115.62
22226.37412,22072.97
22226.37412,22066.42765
22203.59213,22063.33
22195.16178,22035.43999
22198.4737,22047.65
22205.71,22049.68833
22202.8896,22043.11217
22201.88599,22042.11579
22184.52349,22024.87828
22177.79929,22020.18
22177.49821,22019.75
22175.29026,22015.71151
22185.67372,22026.17358
22196.14,22046.79881
22180.00724,22020.39453
22181.01085,22021.39092
22174.88882,22015.97
22184.02169,22024.42
22192.45203,22042.59
22189.44119,22029.76058
22205.59935,22045.80242
22212.02247,22053.67
22231.29183,22071.30995
22248.75468,22090.96
22234.80447,22074.79731
22231.32,22073.20309
22228.28099,22071.16
22224.96907,22067.61
22240.32434,22080.27744
22229.38496,22082.49
22225.87232,22070.05
22228.38135,22070.75
22227.9799,22071.58
22204.79646,22052.45
22188.43758,22042.61
22179.10399,22021.7
22187.33361,22028.68
22186.63108,22026.97069
22185.22602,22025.57575
22225.83,22065.92945
22215.23403,22055.36774
22209.91488,22050.08689
22209.21235,22052.18
22209.31272,22051.76
22217.54234,22057.65944
22213.72861,22060.03
22242.63264,22082.56913
22239.62181,22079.57997
22247.75107,22087.65071
22255.57924,22095.42253
22238.01603,22079.87
22222.76112,22062.84065
22234.70411,22074.69767
22238.01603,22077.98575
22243.03409,22083.24
22245.08,22087.84999
22250.36046,22091.5
22242.73301,22090.41
22252.16696,22098.48
22240.62542,22083.14
22236.0088,22080.58
22239.82253,22085.48
22237.11278,22079.91
22236.07578,22082.26
22207.30549,22081.72
22199.67804,22041.72
22191.2477,22041.72
22222.86148,22062.94029
22225.26254,22067.75
22216.73945,22057.99
22207.00441,22047.19736
22206.10116,22046.30061
22209.31272,22049.48906
22190.44481,22032.5
22184.53,22031.05588
22187.86,22029.06311
22191.47,22042.31506
22198.57406,22038.82771
22215.13367,22055.2681
22239.39089,22079.57997
22215.34296,22057.26088
22208.82,22051.58147
22209.6138,22049.78797
22203.79285,22044.00892
22195.36251,22038.53
22204.39502,22044.60676
22209.81452,22049.98725
22216.53872,22056.66305
22219.4,22060.6486
22229.98713,22070.01464
22230.99074,22071.01103
22207.90766,22048.09411
22208.27,22048.89122
22202.68888,22045.03
22196.96829,22037.23349
22197.06865,22037.97
22208.81091,22048.99086
22216.53872,22056.66305
22223.56,22065.63054
22230.28821,22070.31356
22225.15,22072.30634
22232.79724,22072.80453
22221.85787,22061.9439
22212.53,22053.37497
22223.04,22064.33523
22196.36612,22037.78
22211.4203,22053.53
22230.77642,22071.80814
22240.32434,22080.27744
22242.37,22094.8247
22249.72,22098.51134
22264.44,22104.77353
22283.76,22125.41381
22272.13884,22111.86293
22262.00236,22101.79942
22264.8,22107.57846
22264.71211,22104.48966
22270.0,22111.96257
22270.0,22118.83765
22298.93529,22138.46649
22300.66,22141.85421
22298.1324,22145.88
22306.86383,22146.33795
22292.83,22133.78346
22287.65,22128.30333
22299.99,22145.83976
22307.86744,22147.33434
22290.40459,22129.99719
22258.05,22100.80303
22251.47,22092.3
22250.05937,22089.9424
22247.75107,22087.65071
22249.38,22103.99147
22261.40019,22105.49
22281.52,22124.81597
22272.33957,22113.11
22275.75185,22115.44993
22287.28,22127.10767
22268.22476,22107.97702
22284.88472,22124.51706
22277.15691,22116.84487
22276.6,22117.24343
22254.37491,22094.22687
22251.56479,22092.19
22251.03,22091.53662
22259.8,22109.9698
22252.46804,22092.33373
22269.62981,22111.58
22274.05,22115.15101
22281.87388,22122.52
22295.12157,22137.63
22295.82409,22135.37768
22323.33,22163.07727
22295.92446,22135.47732
22316.89995,22160.72
22316.29779,22159.62
22322.82127,22164.26
22328.74258,22168.0592
22329.74,22176.22958
22315.59526,22177.73
22320.56,22161.28377
22316.89995,22156.30183
22309.97503,22149.42675
22313.26,22165.66787
22330.18,22178.322
22323.62416,22163.05
22311.88189,22157.29
22312.18298,22152.0
22308.46961,22153.22
22315.39453,22161.15
22312.68478,22157.95
22316.69923,22156.61
22335.06534,22175.42
22350.78,22191.07576
22362.36359,22201.4382
22366.45,22205.72266
22356.14119,22195.26059
22348.01193,22187.18985
22348.31302,22187.48877
22335.26606,22178.72
22331.15125,22170.45054
22315.19381,22154.60797
22330.14763,22169.45415
22331.49,22173.04114
22330.54908,22174.81
22322.2191,22171.34
22318.40537,22157.79641
22313.58803,22153.01375
22309.17214,22150.0
22303.45155,22147.62
22298.63421,22138.18
22294.11795,22135.55
22288.79881,22129.55
22273.94535,22117.93
22272.54029,22125.71
22274.94896,22119.11
22270.53307,22111.28
22275.14968,22121.63
22274.54751,22120.21
22279.63,22120.13295
22294.61976,22140.31
22302.22222,22141.71415
22317.16,22155.61093
22319.06,22160.6383
22296.1002,22142.37
22293.69153,22134.62
22306.83883,22144.90431
22300.2858,22144.16
22283.7558,22123.02
22280.54424,22118.25698
22280.6446,22120.82
22287.66987,22129.54
22284.55868,22130.87
22281.19,22120.77
22277.73414,22116.85
22293.18973,22130.57802
22312.63,22150.88699
22299.31175,22137.57
22301.94,22145.48766
22294.19334,22134.87
22296.50164,22144.19
22258.06338,22107.57
22226.95147,22069.61
22234.87999,22072.35
22215.91176,22053.71048
22214.70742,22055.86
22204.87205,22055.86
22192.35,22033.98
22191.46,22030.81711
22210.72,22052.22774
22244.98287,22085.8822
22230.86555,22073.55
22215.00851,22055.83
22209.99046,22050.83
22227.35,22071.14097
22272.13884,22111.92
22279.66594,22119.33584
22275.45077,22115.15101
22269.32873,22112.14
22268.6262,22108.37557
22248.75468,22088.6471
22240.12361,22080.07816
22220.65353,22067.06
22220.35245,22062.63
22219.75028,22060.51
22215.24,22061.9439
22234.00158,22074.0002
