Start Time: 2022-06-28 17:27:15.565758; End Time: 2022-06-29 23:51:02.171652;
Size: 5482; Interval: 15
ask,bid
20395.50916,20247.09839
20377.34304,20229.06451
20383.96715,20235.6404
20401.03,20253.77392
20400.52743,20252.08013
20396.11136,20247.6962
20407.27,20262.6414
20401.02926,20253.9
20412.27018,20263.73738
20415.78296,20268.26
20418.39246,20269.8151
20418.99465,20272.07
20410.4636,20263.42
20411.36689,20262.84067
20393.00003,20244.78
20390.09,20245.1057
20393.28,20247.59656
20409.66068,20261.14688
20407.16,20260.84798
20413.97,20265.82971
20420.74,20273.30232
20415.3815,20266.82606
20418.2921,20269.71547
20418.19173,20269.61583
20390.69163,20246.19
20401.93,20253.57465
20402.9362,20255.3
20400.82853,20252.37903
20401.33035,20252.8772
20400.3267,20251.88086
20398.82122,20254.26
20389.98907,20245.94
20392.4982,20244.41
20388.68432,20240.88
20370.71892,20224.43
20371.72258,20223.48497
20375.03463,20227.15
20377.84486,20229.56268
20359.17691,20213.77
20369.916,20221.69154
20370.01637,20221.79118
20353.09,20205.64804
20367.20847,20218.99909
20370.72126,20222.4863
20370.42016,20222.1874
20378.52,20230.55671
20381.46035,20234.87
20382.06254,20233.74502
20375.03697,20228.29
20376.34172,20229.3
20377.74683,20230.41
20373.53149,20228.24
20354.06061,20205.94695
20355.76682,20207.64074
20347.23576,20199.64
20345.24,20199.66996
20353.54,20207.04293
20369.56,20221.78886
20376.54245,20228.98
20377.8472,20229.56036
20372.9293,20224.67827
20374.61,20226.96986
20385.47497,20237.1326
20374.46435,20228.13
20382.7651,20234.44246
20384.57168,20237.62
20393.10273,20244.70484
20383.46766,20235.13991
20387.68301,20240.9
20397.92027,20252.56
20397.31808,20248.88949
20385.07351,20238.64
20374.23405,20227.98
20379.25231,20231.11
20387.61,20239.62347
20384.87278,20237.52
20384.27058,20236.73
20376.14099,20227.86657
20375.33807,20229.56
20370.11907,20222.24
20360.28326,20212.1243
20371.82528,20223.58228
20380.4567,20232.15087
20381.46035,20233.14721
20359.63,20214.7148
20375.83989,20227.56767
20372.52784,20224.27973
20360.28326,20212.85
20366.40555,20218.25
20375.28,20227.0695
20359.8818,20211.72576
20352.15367,20205.49
20358.35,20212.32357
20359.5807,20211.42685
20357.67376,20209.53379
20352.42,20205.74768
20352.42,20208.63708
20352.42,20206.84275
20352.42,20210.43051
20358.57705,20210.43051
20359.8818,20211.72576
20355.86719,20207.74037
20359.17924,20211.02831
20358.37632,20210.23124
20351.35074,20203.25681
20360.98582,20212.82174
20350.34709,20202.47386
20341.9164,20193.89115
20327.96561,20180.04193
20321.3415,20173.46604
20335.09156,20190.28591
20338.90544,20190.90211
20328.16635,20182.93006
20324.55319,20176.65435
20332.28133,20184.32622
20332.68279,20184.72476
20342.41823,20194.38932
20350.24672,20202.16083
20351.85257,20203.75498
20350.74855,20202.659
20360.48399,20212.32357
20361.78874,20213.61882
20354.3617,20206.24585
20346.13175,20202.559
20346.55,20201.06485
20346.43284,20198.37471
20357.97,20212.62247
20364.7997,20222.79
20367.4092,20226.16187
20376.14099,20229.78
20375.5388,20227.26877
20355.46572,20208.1
20366.40555,20219.66
20362.7924,20214.61516
20365.15,20217.3053
20362.99313,20214.81443
20355.46572,20207.34183
20355.36536,20207.2422
20352.1,20204.05389
20353.25769,20205.14987
20353.25769,20209.30579
20349.4438,20201.36375
20352.45476,20204.35279
20355.06426,20208.39
20373.83259,20225.57498
20373.23039,20224.97717
20374.73587,20229.46
20376.14099,20227.86657
20377.74683,20229.89
20381.15926,20232.84831
20375.33807,20229.42
20376.94391,20228.66365
20377.2,20230.75598
20383.26693,20234.94064
20381.86181,20233.73
20389.18849,20240.81908
20388.38556,20240.02201
20385.0626,20238.51724
20376.33099,20233.34
20373.21973,20228.44
20369.00447,20222.87
20367.69975,20221.58
20365.69248,20219.02
20341.00311,20196.42
20351.34053,20207.32
20352.68,20209.54
20356.55942,20210.67
20352.04307,20204.98
20355.05397,20210.3
20351.03944,20206.41
20343.41183,20196.19277
20344.3151,20197.0895
20348.83145,20201.57315
20343.51219,20196.2924
20345.21837,20198.19
20351.64162,20204.93
20354.45179,20207.15281
20358.2656,20211.1
20371.51356,20226.81
20356.25833,20211.0
20356.76015,20212.66
20357.76378,20213.29
20360.77468,20213.42992
20369.90774,20222.49686
20375.42773,20227.97688
20374.72518,20229.56
20371.81465,20224.38996
20375.82918,20228.37543
20378.94044,20237.55
20382.25243,20240.41
20384.05897,20239.66
20392.1884,20250.59
20400.51855,20257.27
20395.90184,20252.34
20396.70475,20253.88
20408.84871,20265.93
20406.74108,20264.92
20402.92727,20256.81
20389.27786,20247.16
20387.06987,20246.29
20388.87641,20247.19
20391.58622,20247.26
20382.85461,20244.16
20393.59348,20247.52
20393.59348,20247.85
20386.1666,20246.03
20386.1666,20244.08
20386.76878,20241.97
20397.80874,20250.19587
20393.89457,20249.76898
20394.89821,20249.45
20396.0022,20252.07
20394.19566,20251.32
20393.69385,20249.59
20380.1448,20232.65981
20380.1448,20232.65981
20382.85461,20235.35
20382.52,20235.15072
20393.55,20246.80822
20392.48949,20247.39
20380.94771,20235.93681
20373.52082,20226.08378
20370.20883,20222.79577
20371.31283,20226.5647
20367.69975,20222.68
20367.09757,20221.98808
20368.1012,20224.29468
20355.85688,20212.60581
20362.98267,20216.23102
20362.38049,20216.99495
20361.47722,20216.29788
20359.3696,20212.03501
20358.2656,20212.06512
20348.32963,20202.53
20347.22564,20201.37537
20350.63799,20204.61383
20351.03944,20203.76516
20353.84961,20206.55499
20356.15797,20209.0784
20357.76378,20211.45132
20355.21,20211.53682
20354.05034,20206.75426
20366.09394,20218.71067
20354.22,20209.14554
20323.03808,20175.96651
20324.64389,20177.5607
20282.19021,20138.77
20301.45997,20155.33
20302.66433,20155.74026
20308.98721,20162.29
20302.36324,20155.44135
20297.4153,20155.57
20291.1928,20148.06
20301.63055,20156.16
20309.75995,20162.41
20325.14571,20178.05889
20317.21701,20170.23
20304.06941,20157.13518
20315.81192,20168.90294
20323.43953,20178.84527
20329.96315,20182.84145
20328.4577,20183.45
20328.05624,20181.25883
20336.88821,20191.61
20334.68022,20192.21916
20334.78058,20188.97125
20341.10347,20196.71
20336.98858,20191.1963
20328.35733,20190.88
20326.14934,20182.78
20329.66206,20185.1
20313.4032,20168.90602
20298.54943,20151.65516
20308.68612,20163.17
20301.3596,20155.58074
20292.12618,20147.02534
20291.82509,20147.97
20302.36324,20155.7555
20304.77196,20157.83263
20309.89048,20162.91411
20302.66433,20155.74026
20310.29194,20163.31265
20311.69702,20164.70757
20312.19884,20165.20575
20308.18431,20162.06
20308.58576,20161.61883
20305.4745,20158.53009
20308.9,20163.7112
20306.47813,20159.52646
20297.34507,20150.45952
20300.95815,20154.04644
20301.56033,20156.16
20296.4418,20152.57512
20306.47813,20159.52646
20299.55306,20152.65152
20278.47677,20133.83
20266.23244,20119.57213
20269.59,20124.85288
20279.88185,20134.45
20278.57713,20131.82745
20292.3269,20145.47768
20300.25561,20153.34898
20325.64752,20178.55707
20321.67,20175.06978
20328.85915,20182.59
20326.95225,20180.50084
20327.65479,20187.92
20325.24607,20178.49986
20333.07441,20185.93019
20332.67296,20185.78436
20317.91955,20173.24471
20332.67296,20188.22696
20322.13481,20186.45
20327.05261,20179.95198
20338.39366,20191.77
20334.78058,20187.62401
20336.98858,20189.81602
20333.07441,20187.67466
20329.9,20185.53164
20335.38276,20188.22183
20322.53626,20177.90741
20321.73335,20174.67124
20321.03081,20174.19
20334.98131,20188.89404
20333.77695,20186.62764
20330.66569,20183.53891
20329.96315,20182.84145
20329.96315,20182.84145
20332.77332,20185.63128
20333.27514,20186.12946
20326.04898,20179.95487
20328.65842,20181.54617
20316.51446,20171.55058
20324.14207,20177.06252
20324.3428,20177.26179
20327.71506,20180.94835
20332.87368,20185.73091
20328.4577,20183.43
20325.34643,20178.25816
20329.86278,20182.74181
20329.66206,20182.54254
20330.86642,20183.73818
20333.61,20193.00439
20329.57,20184.23636
20331.74,20188.22183
20347.22564,20199.97896
20340.90275,20198.01823
20327.95588,20180.84871
20335.88458,20188.72001
20341.40456,20194.20003
20347.63,20202.46988
20353.77,20208.14917
20339.19657,20192.33
20319.12391,20172.08068
20341.16,20194.39931
20342.60892,20195.39567
20348.63072,20201.37388
20347.72745,20200.47715
20345.92091,20199.71
20345.61982,20198.82
20350.23653,20202.96806
20349.73472,20204.0
20352.94634,20205.65826
20344.61619,20198.94492
20350.15,20204.76153
20347.22564,20201.05031
20348.69,20207.55135
20345.74,20201.0136
20348.77,20203.86479
20336.76,20195.32217
20338.98,20194.20003
20333.09,20189.51711
20335.31,20190.51348
20320.55,20176.4647
20305.42,20161.41092
20295.83962,20150.83996
20290.92182,20145.74527
20287.11,20141.30019
20273.75969,20132.83877
20270.64843,20126.68356
20262.61,20117.77867
20252.48267,20113.6443
20261.18,20114.78957
20251.98085,20105.42372
20224.38095,20078.02362
20235.722,20089.28257
20245.65,20101.73716
20270.94952,20124.46893
20307.99883,20168.12
20334.1784,20191.96
20345.92091,20201.78481
20335.7,20190.71275
20337.49039,20190.3142
20310.69339,20168.74299
20303.05,20163.00924
20320.28,20173.67487
20340.30057,20193.10403
20348.42999,20201.1746
20361.77831,20214.83
20362.48086,20215.12374
20358.66705,20211.33755
20365.89321,20219.05
20364.03,20218.8103
20362.0794,20214.7252
20378.94044,20231.46416
20379.05,20233.35726
20376.0299,20228.5747
20378.63935,20231.59
20381.34916,20233.85545
20375.62845,20228.78059
20375.82918,20228.37543
20376.83281,20229.37179
20368.01,20221.60013
20356.65979,20209.34481
20354.57,20208.64736
20347.32,20200.47715
20343.11074,20198.06356
20347.52672,20200.27787
20352.74562,20205.45898
20359.67069,20212.33392
20364.58849,20217.21611
20363.68522,20216.31938
20361.17614,20213.82847
20354.1507,20206.8539
20344.51583,20197.28877
20334.57986,20187.42474
20330.16387,20183.04072
20331.36823,20184.23636
20350.61,20204.26334
20354.95361,20207.65099
20357.26197,20209.94263
20350.13617,20202.86843
20358.96814,20211.63646
20355.15434,20207.85026
20361.17614,20213.82847
20361.97904,20214.62556
20360.07214,20212.73246
20361.23,20214.82483
20369.38,20224.09105
20383.05534,20235.54927
20379.94407,20232.46053
20371.01174,20224.45504
20377.83644,20230.36816
20383.75788,20236.24673
20385.26333,20237.74128
20385.66478,20240.35
20386.56805,20239.03655
20379.94407,20234.64
20388.77605,20241.22856
20419.48722,20272.76
20397.20656,20249.59805
20388.47496,20240.92965
20380.02,20235.25036
20387.88,20245.21403
20387.2706,20239.73401
20390.98404,20243.42057
20387.85,20243.12166
20382.9,20240.92965
20378.42,20234.15436
20390.78331,20243.2213
20382.95,20237.542
20381.36,20234.35363
20376.83281,20229.37179
20370.61029,20223.19432
20372.11574,20224.68887
20372.81828,20225.38633
20357.36233,20210.1514
20372.72,20225.48596
20369.12,20221.89904
20369.86,20222.99504
20364.68885,20217.31575
20366.09394,20218.71067
20385.86551,20238.3391
20375.02627,20227.57833
20375.23,20230.66707
20375.62845,20228.17615
20365.99357,20224.55
20365.39139,20218.01321
20365.79285,20219.47
20358.86778,20211.73
20360.07214,20212.73246
20360.67432,20213.33028
20353.14707,20206.26691
20355.22,20208.74699
20346.7,20200.57678
20336.58712,20189.41747
20342.00674,20195.04
20338.39366,20191.21093
20336.08531,20188.91929
20323.03808,20175.96651
20318.01991,20176.74
20324.63,20179.75271
20340.50129,20193.3033
20353.4506,20209.34481
20350.23653,20202.96806
20346.12164,20198.88296
20344.41546,20197.18914
20353.74925,20206.95
20363.38413,20216.05
20365.0903,20218.94841
20352.64525,20207.56264
20348.32963,20201.98436
20349.33326,20202.72413
20353.74925,20208.39387
20368.90411,20221.50049
20356.45906,20215.74
20345.21837,20197.98623
20356.65979,20209.34481
20329.66206,20182.54254
20338.49403,20191.31057
20354.65252,20207.35208
20359.88,20213.33028
20364.88,20218.01321
20361.57312,20216.71793
20356.76015,20209.44445
20360.27287,20212.93174
20357.9,20211.33755
20353.64889,20206.35571
20359.46996,20214.18
20355.65615,20208.34845
20347.42636,20200.17824
20355.35506,20208.04954
20357.06124,20209.74336
20347.82781,20205.94
20349.43363,20202.32
20351.64162,20204.36298
20369.60665,20222.19795
20373.82191,20226.38269
20378.33826,20230.86634
20371.81465,20224.38996
20370.61029,20223.19432
20370.50992,20227.74
20369.70702,20222.29759
20353.54852,20207.19843
20346.32237,20199.08223
20339.59802,20192.40657
20344.01401,20196.79059
20342.30783,20195.09676
20323.53989,20180.5
20325.14571,20178.43
20307.66,20160.7221
20300.64,20154.34535
20291.92545,20145.61
20321.57389,20179.95198
20312.19884,20165.20575
20311.29557,20164.71
20311.4963,20164.63
20297.94725,20151.68
20290.72109,20143.88349
20291.53618,20147.64
20289.91819,20143.0864
20287.50947,20141.33
20282.69203,20139.04
20287.15,20140.49584
20283.22,20136.51038
20308.28467,20161.31992
20302.96542,20156.03917
20304.87232,20157.93227
20301.56033,20154.64426
20313.4032,20166.40139
20316.19,20171.5825
20324.94498,20177.85961
20329.05988,20181.94472
20342.91001,20202.37
20331.06714,20186.42
20337.08894,20191.67
20334.68022,20188.06
20330.56533,20183.64
20335.68,20188.52074
20333.87731,20188.2
20316.61483,20169.58977
20317.71882,20170.68577
20325.84825,20179.3
20327.5,20181.44653
20328.25697,20181.14762
20302.22,20155.44135
20300.35597,20153.44862
20303.08942,20161.31992
20314.20611,20167.19848
20301.76106,20154.84353
20298.64979,20151.75479
20301.3596,20154.44498
20306.67886,20159.72573
20306.37777,20159.42682
20307.28104,20160.32355
20303.76832,20156.83627
20298.54943,20151.65516
20296.74289,20149.8617
20290.11891,20144.47
20290.72109,20143.88349
20293.53126,20146.67332
20298.5,20152.15334
20300.85779,20153.9468
20301.05851,20154.14607
20298.14798,20152.07
20301.13,20159.82537
20320.74085,20174.07342
20335.18204,20188.35
20337.08894,20189.91565
20337.96,20193.00439
20342.30783,20195.09676
20343.2111,20195.99349
20341.50493,20194.29967
20342.4082,20195.1964
20344.3151,20197.0895
20345.92091,20198.68369
20361.51048,20216.12011
20375.87581,20228.47506
20364.78921,20217.41539
20359.87141,20212.53319
20359.67069,20212.33392
20352.84598,20207.02
20350.13617,20202.86843
20349.33326,20202.07133
20351.03944,20203.76516
20350.43726,20203.16734
20350.43726,20203.16734
20352.84598,20205.55862
20359.3696,20212.03501
20358.06487,20210.73973
20361.17614,20213.82847
20361.07577,20215.46
20362.98267,20215.62193
20361.57759,20214.22701
20361.47722,20214.12738
20363.98631,20216.61829
20362.78195,20215.42265
20371.47281,20225.48596
20369.2052,20221.7994
20371.41319,20223.99141
20365.19067,20217.81393
20367.09757,20219.70703
20366.79648,20221.49
20374.82555,20227.37906
20403.83,20259.83
20389.27786,20241.72675
20374.72518,20227.67
20379.84371,20232.3609
20378.53899,20231.06562
20378.63935,20231.16525
20371.4,20225.38633
20373.3201,20225.88451
20374.07,20226.98051
20372.91864,20225.48596
20370.10847,20222.69613
20372.01537,20225.71
20373.01901,20225.5856
20370.10847,20222.69613
20369.60665,20222.19795
20371.1121,20223.85
20362.17977,20214.82483
20365.69248,20218.31212
20370.00811,20223.2
20369.40593,20222.01
20369.90774,20222.49686
20366.89684,20219.50776
20366.62,20219.90631
20367.09757,20219.70703
20365.99357,20219.97
20363.38413,20218.01
20365.0903,20217.7143
20369.40593,20223.35
20362.88231,20218.52
20359.3696,20213.18
20352.2438,20205.8
20353.74925,20206.78
20355.45543,20208.14917
20356.15797,20208.84663
20370.36872,20224.41
20374.62983,20228.47506
20383.78545,20240.03292
20390.48222,20246.63
20396.47,20249.59805
20391.58622,20244.57
20392.4,20245.91149
20402.64,20256.87153
20399.0131,20251.92593
20396.40366,20248.80095
20395.60075,20248.3
20395.60075,20248.3
20397.90911,20250.68
20398.00947,20250.42
20397.60802,20250.42
20399.81601,20252.1886
20402.32509,20255.3
20399.71565,20255.25
20389.77968,20247.27
20388.77605,20246.75
20385.46406,20238.39
20390.78331,20247.63
20400.1171,20253.2
20402.32509,20257.47
20396.20293,20248.91
20393.79421,20248.43
20399.61528,20253.2
20402.62618,20258.36
20399.0131,20256.81
20400.92001,20258.22
20397.30693,20253.17
20402.82691,20258.3
20404.232,20258.21
20403.83054,20256.17407
20404.53308,20258.95
20403.32873,20258.74
20405.33599,20259.72
20404.13163,20259.02
20403.22836,20259.01
20402.62618,20258.81
20402.32509,20258.59
20398.00947,20250.41
20400.81964,20256.38
20403.83054,20257.68
20401.02037,20257.65
20402.024,20257.79
20417.73843,20272.7
20402.37425,20254.6101
20396.80511,20251.16
20396.30329,20248.70132
20395.09893,20247.50568
20394.69748,20247.10713
20392.28876,20244.71585
20393.29239,20245.71221
20388.77605,20241.22856
20390.23,20242.72311
20385.46406,20237.94055
20379.64298,20232.16162
20380.94771,20234.88
20382.49978,20235.25036
20382.53,20235.25036
20384.2597,20238.76
20387.87278,20240.74
20380.84734,20234.88
20380.84734,20234.09
20381.85098,20234.35363
20394.59712,20247.98
20388.37459,20241.1
20399.11347,20255.67
20398.2102,20256.74
20397.50765,20256.0
20402.12437,20261.44
20399.71565,20257.97
20400.01674,20257.94
20381.95134,20243.34
20376.83281,20230.53
20379.0408,20232.6
20384.53937,20241.75
20377.1339,20231.21
20381.44952,20233.95508
20386.76878,20239.51
20390.48222,20244.09
20395.09893,20248.57
20395.09893,20248.57
20390.68295,20244.5
20392.08,20244.91512
20389.07714,20242.81
20384.56079,20237.04382
20392.3,20248.41
20393.39276,20246.23
20391.98767,20245.49
20393.09167,20247.67
20399.51492,20252.61
20401.32146,20257.83
20403.42909,20255.77552
20401.02037,20253.71
20401.42182,20253.96
20408.9169,20264.9421
20413.46542,20265.73919
20415.57305,20267.83157
20413.56578,20265.83883
20414.97087,20267.23374
20415.07123,20267.33338
20408.24653,20261.29
20413.86687,20266.13774
20413.96724,20266.23738
20413.66615,20265.96
20412.26106,20264.54355
20411.85961,20265.0
20412.56215,20265.34
20413.16433,20265.44028
20425.81011,20281.89
20418.58395,20270.82067
20422.49812,20274.7065
20422.89957,20275.10505
20418.68431,20270.9203
20411.85961,20264.14501
20414.16796,20266.43665
20412.56215,20264.84246
20411.45815,20264.76
20415.77378,20268.03084
20408.34689,20260.65772
20408.14616,20260.45845
20406.33962,20258.66499
20412.66251,20264.9421
20415.57305,20267.96
20414.26833,20268.24
20412.26106,20264.54355
20409.85234,20262.15227
20409.35052,20261.65409
20406.54035,20258.86426
20405.93817,20258.26644
20412.1607,20265.57
20408.0458,20261.26
20407.94544,20260.25917
20417.17886,20270.26
20413.46542,20266.98
20410.03534,20263.64682
20406.33962,20259.38
20401.32146,20255.17
20401.72291,20257.01
20401.12073,20256.27
20393.29239,20246.11
20389.52351,20242.62348
20382.55352,20237.77
20384.75878,20237.542
20387.2706,20239.73401
20386.66842,20239.92
20391.43305,20246.37
20395.09893,20247.50568
20389.1775,20241.62711
20389.57895,20242.95
20392.93838,20248.30277
20394.89821,20247.3064
20397.00584,20249.63
20397.40729,20249.79732
20398.10983,20250.49478
20396.60438,20249.00023
20392.89094,20249.08
20390.98404,20245.09
20395.80148,20248.20313
20397.50765,20250.99
20396.80511,20251.76
20396.80511,20251.05
20396.80511,20251.06
20392.48949,20246.77468
20399.91637,20252.28824
20401.02037,20253.55
20396.90547,20251.55
20400.01674,20252.38787
20399.61528,20253.55
20404.73381,20257.0708
20404.83417,20257.29
20408.31965,20261.15591
20408.64798,20261.63
20409.04943,20261.49
20412.66251,20265.94
20413.86687,20266.13774
20443.35405,20297.12476
20428.92137,20284.46
20434.54171,20286.6629
20424.50538,20276.69923
20428.31919,20280.48543
20416.27559,20268.52902
20416.17523,20268.95
20407.65842,20260.55809
20413.86687,20266.13774
20413.66615,20265.93847
20413.06397,20265.34065
20408.34689,20260.65772
20414.97087,20271.8
20420.86226,20278.77
20419.28649,20274.27
20416.17523,20268.69
20406.84144,20259.16317
20410.75561,20263.67
20398.00947,20250.39514
20386.26696,20239.9
20393.39,20249.49841
20399.52295,20252.78642
20385.0626,20237.542
20389.9804,20242.4242
20388.0735,20240.53111
20384.46042,20236.94418
20378.13753,20232.11
20380.85013,20233.55654
20384.55939,20237.44237
20385.0626,20237.542
20384.36006,20238.86
20374.92591,20227.4787
20374.62482,20229.37
20374.02264,20228.2
20359.97178,20220.11
20353.94998,20209.97
20357.66342,20211.87
20353.39259,20206.15644
20356.51283,20210.44082
20357.1616,20212.96
20362.38049,20215.02411
20364.87102,20223.32
20370.61029,20223.19432
20371.31283,20223.89177
20370.3092,20223.48
20358.36596,20211.03864
20365.0903,20217.78
20361.07577,20215.28
20367.70978,20220.50413
20362.88231,20218.63
20362.78195,20216.5
20363.08304,20216.74
20368.90411,20223.4
20368.80375,20223.37
20368.70338,20223.3
20373.3201,20226.84
20365.69248,20225.7
20367.19793,20220.33
20365.49176,20219.34
20358.86778,20212.95
20350.63799,20203.36661
20350.53762,20204.55
20349.13254,20201.87206
20341.00311,20194.09
20346.32237,20199.08223
20351.25366,20207.34
20354.45179,20208.25
20353.04671,20206.16
20351.84235,20204.56225
20343.51219,20197.85
20339.49766,20192.30694
20341.72943,20197.48805
20346.5896,20202.76879
20355.05397,20208.5
20360.27287,20215.36
20361.47722,20215.02
20364.2874,20218.67
20365.99357,20219.19
20368.90411,20221.50049
20369.60665,20223.05
20367.69975,20220.78
20367.19793,20223.25
20364.98994,20220.8
20365.59212,20220.42
20359.77105,20214.69
20369.30556,20224.78
20385.66478,20239.81
20379.64298,20235.18
20379.84371,20233.18681
20376.83281,20234.77
20384.4653,20238.04019
20376.0299,20232.21
20365.39139,20219.73
20359.77105,20214.53
20375.62845,20228.17615
20384.86188,20237.34273
20393.09167,20251.72
20386.26696,20240.98
20393.89457,20250.7
20395.80148,20248.65
20392.89094,20247.11
20389.37823,20245.45
20387.67205,20243.49
20386.26696,20246.1
20388.17387,20243.28
20390.48222,20245.25
20389.07714,20245.45
20388.77605,20245.48
20388.77605,20244.16
20387.87278,20241.46
20392.48949,20246.0
20392.38912,20246.59
20393.69385,20247.85
20391.18476,20245.29
20388.47496,20244.01
20387.17023,20239.63438
20388.17387,20242.66
20392.38912,20245.71
20395.70111,20250.24
20389.37823,20243.62509
20388.97677,20243.56
20391.68658,20244.18
20394.79784,20249.49
20396.60438,20252.02
20405.23563,20258.63
20405.93817,20260.02
20405.23563,20257.56898
20397.42,20253.98206
20397.69,20250.99296
20394.79784,20247.20677
20401.02037,20253.85
20403.128,20255.47661
20406.74108,20259.06353
20412.8,20268.13048
20420.03489,20275.40396
20420.69158,20272.91304
20425.20793,20277.39669
20425.70974,20278.79
20425.91047,20278.09415
20423.60211,20276.69
20426.31192,20278.49269
20431.73154,20283.87308
20431.43045,20283.57417
20429.52355,20281.68107
20429.925,20283.36
20428.51992,20280.93
20416.07487,20268.32975
20408.94907,20261.35258
20411.35779,20263.64682
20414.26833,20266.66
20412.1607,20265.95489
20412.56215,20264.84246
20403.32873,20258.12
20403.02764,20255.37698
20405.06,20258.9639
20407.24289,20259.56172
20407.24289,20259.56172
20398.00947,20250.39514
20402.12437,20254.48025
20407.34326,20259.66135
20417.98301,20273.51086
20409.85234,20263.57
20414.87051,20267.13411
20416.07487,20268.32975
20412.26106,20264.54355
20417.17886,20269.42575
20417.68068,20269.92394
20415.37232,20269.87
20414.56942,20266.8352
20416.77741,20269.02721
20419.73,20273.41122
20416.87777,20269.24
20418.58395,20270.82067
20413.36506,20265.63956
20412.66251,20264.9421
20413.26469,20265.53992
20413.26469,20265.53992
20413.26469,20265.53992
20403.32873,20255.67589
20393.89457,20246.31004
20397.1062,20249.49841
20390.81074,20243.71948
20394.79784,20247.20677
20393.59348,20246.01112
20394.39639,20246.80822
20393.69385,20246.11076
20395.28175,20248.60168
20398.31056,20250.69405
20396.90547,20249.29914
20396.60438,20249.00023
20396.60438,20249.00023
20400.51855,20253.18
20388.57532,20241.02929
20381.95134,20234.54218
20380.34553,20232.85908
20374.52446,20227.74
20376.73245,20229.3
20381.84464,20234.45327
20379.34189,20231.86271
20380.04444,20232.56017
20378.53899,20231.06562
20382.15207,20234.92
20380.34553,20232.85908
20380.94771,20233.88
20377.83644,20230.36816
20378.43862,20231.37
20371.71428,20227.18
20375.82918,20228.37543
20380.60896,20235.24
20395.81702,20248.60168
20417.68068,20272.93
20405.63708,20257.96753
20398.51129,20250.89332
20403.83054,20256.17407
20406.03853,20258.36608
20401.62255,20253.98206
20401.42182,20253.92
20401.52219,20253.88243
20402.42546,20254.77916
20401.82328,20254.18134
20405.40852,20264.34428
20409.25016,20261.55445
20412.40239,20264.9421
20420.92031,20274.00904
20418.1825,20270.42212
20415.87414,20268.13048
20417.88141,20270.12321
20413.56578,20265.83883
20407.84786,20265.34065
20404.43272,20256.77189
20404.75,20257.17044
20410.35416,20262.65046
20419.63,20272.71376
20415.92323,20269.42575
20411.36,20267.73193
20419.2264,20271.91667
20407.94544,20262.67244
20408.64798,20260.95663
20408.44725,20260.75736
20412.9636,20265.83
20408.44725,20261.77
20408.44725,20260.75736
20410.05307,20262.53
20409.9527,20262.25191
20409.1498,20261.45482
20417.27923,20269.52539
20416.77741,20269.02721
20417.3563,20273.61049
20415.07123,20267.33338
20416.77741,20269.02721
20422.39775,20275.93
20418.58395,20273.26
20415.66229,20269.52539
20402.42546,20261.33
20382.15207,20234.65254
20373.52082,20226.08378
20369.90774,20222.98
20361.77831,20214.42629
20358.94,20212.8321
20385.29131,20240.63074
20391.91485,20247.57
20404.73381,20257.0708
20403.15804,20258.1668
20415.96126,20270.02357
20418.51,20271.71
20420.49085,20272.71376
20420.59121,20272.8134
20426.61301,20278.7916
20416.58,20269.22648
20416.96,20270.72103
20415.9745,20268.23011
20407.44362,20262.17423
20393.59348,20246.36367
20392.9913,20245.4133
20390.48222,20242.92239
20393.29239,20245.71221
20373.88,20229.37179
20378.63935,20231.16525
20379.54262,20232.06199
20379.24153,20231.76307
20378.94044,20233.51
20378.03717,20230.56743
20377.93681,20230.4678
20375.72881,20228.49574
20381.2488,20236.04
20402.28,20256.57262
20399.61528,20251.98933
20394.99857,20247.40604
20394.03434,20246.50931
20389.37823,20241.82638
20391.18476,20243.61984
20391.48585,20243.91875
20396.10257,20248.50204
20404.53308,20256.87153
20409.38321,20261.953
20430.62755,20284.77
20426.31192,20278.49269
20427.11483,20279.28979
20426.9141,20279.09051
20424.40502,20276.5996
20426.21156,20279.57
20423.70248,20276.0
20429.82464,20281.97998
20414.36869,20267.49359
20420.54,20277.89487
20433.83917,20285.96545
20425.60938,20277.79524
20423.82735,20276.40032
20422.99993,20275.20468
20425.0072,20277.19742
20420.8923,20273.11231
20419.98903,20272.21558
20421.39412,20273.74
20421.39412,20273.61049
20418.38322,20270.62139
20418.1825,20270.67
20412.66251,20265.81
20412.66251,20264.9421
20413.96724,20266.23738
20410.85597,20263.14864
20418.58395,20270.82067
20418.08213,20271.36
20415.27196,20267.53266
20414.97087,20267.23374
20415.47269,20267.73193
20400.31783,20252.68678
20392.78,20246.01112
20393.49312,20245.91149
20392.69021,20246.25
20393.59348,20246.78
20396.0022,20248.40241
20379.74335,20232.26126
20384.46042,20236.94418
20371.21247,20225.62438
20371.41319,20223.99141
20377.27296,20231.16525
20377.83644,20230.36816
20377.63572,20230.16889
20378.13753,20230.66707
20388.77605,20241.22856
20385.16297,20237.64164
20385.16297,20237.64164
20379.54262,20232.06199
20378.84008,20231.36453
20380.24516,20232.75944
20381.04807,20233.55654
20383.5,20236.54564
20389.43782,20242.82275
20399.0131,20251.39151
20403.52945,20255.87516
20399.71565,20252.08896
20389.9804,20242.4242
20390.98404,20243.42057
20390.18113,20242.62348
20392.26,20246.11076
20392.9913,20245.4133
20390.21,20243.2213
20388.27423,20240.73038
20384.96224,20237.44237
20400.41819,20252.78642
