Start Time: 2022-06-13 14:59:39.158992; End Time: 2022-06-14 02:39:37.034337
; Size: 4065; Interval: 10
ask,bid
23380.19271,23219.31712
23379.67415,23219.21748
23350.59405,23186.23837
23342.68064,23182.15334
23352.19518,23191.22011
23338.79766,23175.87635
23321.37891,23165.02
23316.36116,23156.74647
23316.02,23177.96868
23382.00559,23223.20287
23319.93769,23161.4293
23305.3549,23149.07459
23318.47785,23166.21177
23329.50379,23170.89461
23341.41938,23176.06
23326.23232,23157.24464
23327.63222,23163.22273
23347.62787,23186.338
23335.37156,23169.00155
23342.85884,23182.95042
23350.95,23227.08863
23387.36744,23220.89
23339.81067,23169.99789
23298.35982,23128.84872
23301.44513,23138.14
23282.77724,23128.74
23287.84915,23118.28
23262.23,23090.69
23259.84582,23090.69
23241.92868,23091.2
23229.18232,23063.9
23242.61866,23086.21
23205.23783,23070.47
23199.44,23030.88987
23211.07898,23044.65
23241.1203,23077.45
23247.46,23094.52193
23229.54651,23058.3549
23230.76,23064.24946
23223.22339,23058.23
23253.3335,23081.13699
23273.60764,23102.99
23283.65761,23108.53936
23309.3383,23135.59
23278.32489,23110.35032
23276.31755,23111.12
23280.7337,23110.86
23253.43387,23092.21
23246.27,23080.85931
23249.34471,23091.03
23294.61034,23131.32
23313.88085,23153.42
23291.48,23135.72825
23291.48,23128.08722
23282.36554,23129.99
23293.66,23149.70754
23310.32021,23146.71856
23305.84668,23139.47
23334.35577,23168.32
23330.94329,23164.69
23318.49775,23156.12
23316.32,23161.26495
23314.48306,23153.2
23312.67645,23145.45
23301.09208,23135.19
23292.3019,23134.64
23286.91203,23131.17
23256.07337,23102.08
23246.99442,23095.61
23282.47463,23127.36
23299.72907,23132.25
23333.74139,23175.72
23343.46694,23179.79665
23329.53815,23161.47
23329.83925,23161.22
23331.54549,23163.91
23308.10369,23145.37
23318.35304,23161.47
23330.14035,23163.64
23309.7658,23139.51
23296.90029,23131.77
23285.42434,23131.16
23254.96528,23084.84659
23246.3337,23076.27817
23272.21154,23112.94304
23240.46424,23076.87596
23212.06,23046.98612
23204.04129,23043.69824
23190.83012,23030.72
23208.49274,23060.23729
23232.68778,23083.55136
23277.41,23128.08722
23304.66061,23149.7
23329.24355,23165.34989
23356.83,23211.87841
23396.88457,23226.29
23354.32769,23195.53863
23328.02398,23162.26128
23306.25294,23140.65
23288.0862,23118.42284
23275.91603,23111.44855
23296.11585,23132.55
23335.45981,23166.67
23354.32886,23188.93
23376.39688,23207.19567
23372.29459,23202.63
23395.52802,23232.6
23420.20335,23254.32199
23399.57524,23240.04
23399.08,23240.67229
23391.14,23224.63141
23401.50146,23233.37
23417.81874,23252.23
23434.02045,23262.59151
23462.36,23299.25638
23433.81972,23308.56
23404.31175,23253.97
23401.80256,23230.60938
23401.00197,23238.67964
23376.02422,23210.58319
23359.81,23197.63092
23367.93963,23199.12541
23363.81852,23197.92982
23406.16589,23243.96017
23427.69732,23279.01
23461.28205,23300.61
23449.84313,23283.67
23454.13002,23285.80595
23464.37578,23302.84316
23482.11112,23320.07963
23530.22,23362.32394
23576.53427,23409.54989
23632.69,23473.81304
23614.6815,23475.86
23600.34369,23451.1
23595.06571,23451.1
23568.61294,23400.23
23555.11896,23394.50534
23676.22582,23521.03899
23741.66739,23605.02944
23825.40053,23661.72
23837.48,23680.75037
23839.85477,23677.06395
23842.33,23717.51487
23973.62,23842.05586
24149.00883,23980.57379
24093.56047,23931.72538
24038.53242,23882.64
24049.35161,23881.80935
24014.37,23867.56186
24033.76881,23876.06
24025.97375,23867.41
23945.96634,23786.01718
23970.06951,23811.10789
24021.29166,23854.17429
24014.81812,23866.5
23969.75333,23808.51
23979.89039,23831.07
23942.38059,23777.85
23927.52623,23763.75
23932.08434,23771.75
23921.16804,23756.07276
23964.04338,23804.15
23939.75009,23778.2
23907.69694,23758.75
23915.32061,23760.55624
23882.76244,23747.46
23870.49981,23706.11
23833.33119,23673.18
23841.85121,23685.53274
23860.06029,23693.10483
23854.26578,23686.6287
